restaurant_id,restaurant_name,city,cuisine_type,partner_type,avg_prep_time_min,is_active
REST11887,Tandoori Mess Central,Ahmedabad,North Indian,Restaurant,16-25,Y
REST06232,Tandoori Biryani Corner,Hyderabad,Biryani,Restaurant,26-40,Y
REST17496,Spicy Mess Mahal,Mumbai,South Indian,Cloud Kitchen,16-25,Y
REST00266,Sri Biryani Cafe,Mumbai,North Indian,Restaurant,26-40,Y
REST18184,Punjabi Kitchen Hub,Chennai,Biryani,Restaurant,26-40,N
REST12385,Madras Darshini Adda,Mumbai,North Indian,Restaurant,26-40,Y
REST02685,Royal Paratha Central,Delhi,South Indian,Restaurant,16-25,Y
REST05951,Flavours of Sweets Central,Bengaluru,Chinese,Restaurant,<=15,Y
REST00087,Delhi Pizza Corner,Mumbai,South Indian,Restaurant,16-25,Y
REST11990,Hot & Crispy Kitchen Clouds,Chennai,Chinese,Restaurant,16-25,Y
REST17646,Bombay Delights Clouds,Mumbai,Pizza,Restaurant,26-40,Y
REST00514,Namma Kitchen Bhojanalay,Kolkata,South Indian,Restaurant,16-25,Y
REST13642,Fresh Cafe Corner,Bengaluru,North Indian,Restaurant,16-25,Y
REST05022,Madras Sweets Point,Kolkata,South Indian,Restaurant,>40,Y
REST12801,Fresh Delights Bhojanalay,Pune,South Indian,Restaurant,<=15,Y
REST08962,Spicy Sweets Darbar,Delhi,North Indian,Restaurant,<=15,Y
REST06689,Madras House Palace,Kolkata,Biryani,Restaurant,<=15,Y
REST02079,Annapurna Darshini Darbar,Hyderabad,Fast Food,Restaurant,16-25,Y
REST06306,Madras Grill Stop,Bengaluru,South Indian,Restaurant,26-40,Y
REST03467,Classic Wraps Bhojanalay,Hyderabad,Pizza,Restaurant,26-40,Y
REST05494,Madras Darshini Adda,Pune,Pizza,Restaurant,26-40,Y
REST19815,Bombay Wraps Point,Delhi,Biryani,Cloud Kitchen,<=15,Y
REST15098,Spicy Paratha Central,Pune,North Indian,Restaurant,>40,Y
REST15052,Delhi Delights Heaven,Bengaluru,Desserts,Cloud Kitchen,<=15,Y
REST02753,Sri Cafe Clouds,Chennai,Biryani,Restaurant,<=15,N
REST05519,Flavours of Thali Corner,Delhi,Desserts,Cloud Kitchen,>40,Y
REST01083,Madras Darshini Cafe,Ahmedabad,South Indian,Restaurant,16-25,Y
REST08770,Classic Thali Delight,Delhi,North Indian,Restaurant,16-25,Y
REST01828,Tandoori Paratha Heaven,Delhi,South Indian,Restaurant,16-25,Y
REST03395,Namma Pizza Stop,Delhi,Fast Food,Restaurant,26-40,Y
REST12358,Kolkata Curry Central,Delhi,Healthy,Restaurant,16-25,Y
REST07988,Classic Curry Clouds,Chennai,North Indian,Restaurant,16-25,N
REST13473,Fresh Paratha Bhojanalay,Bengaluru,Fast Food,Cloud Kitchen,16-25,Y
REST14446,Thindi Mane Cafe Cafe,Bengaluru,South Indian,Restaurant,16-25,Y
REST06878,Sri Grill Central,Kolkata,Desserts,Restaurant,<=15,Y
REST10693,Royal Cafe Delight,Kolkata,North Indian,Restaurant,26-40,Y
REST17151,Punjabi Pizza Cafe,Pune,Biryani,Restaurant,<=15,N
REST16823,Sri Thali Nest,Chennai,Chinese,Cloud Kitchen,16-25,Y
REST05166,Spicy Kitchen Bhojanalay,Bengaluru,South Indian,Restaurant,16-25,Y
REST06418,Spicy Tandoor Corner,Ahmedabad,Biryani,Restaurant,26-40,Y
REST10222,Urban House Corner,Delhi,South Indian,Restaurant,26-40,Y
REST06470,Flavours of Curry Stop,Delhi,Biryani,Cloud Kitchen,<=15,Y
REST18727,Royal Express Cafe,Ahmedabad,Biryani,Cloud Kitchen,26-40,Y
REST03038,Spicy House Hub,Delhi,South Indian,Cloud Kitchen,26-40,Y
REST13602,Bombay Pizza Darbar,Chennai,North Indian,Cloud Kitchen,26-40,Y
REST10675,Madras Sweets Cafe,Chennai,North Indian,Cloud Kitchen,26-40,Y
REST09334,Fresh Express Cafe,Ahmedabad,North Indian,Restaurant,26-40,Y
REST10593,Flavours of Sweets Clouds,Ahmedabad,Biryani,Restaurant,<=15,Y
REST13017,Royal Curry Mahal,Delhi,South Indian,Restaurant,>40,Y
REST19858,Thindi Mane Sweets Delight,Chennai,Chinese,Restaurant,26-40,Y
REST18441,Urban Biryani Stop,Bengaluru,South Indian,Restaurant,16-25,Y
REST13152,Kolkata Wraps Point,Kolkata,Desserts,Restaurant,16-25,Y
REST17693,Bombay Curry Darbar,Mumbai,Chinese,Restaurant,26-40,Y
REST16718,Bombay Express Delight,Hyderabad,North Indian,Restaurant,<=15,Y
REST14942,Flavours of Cafe Point,Mumbai,North Indian,Restaurant,16-25,Y
REST15682,Annapurna Curry Corner,Hyderabad,Fast Food,Cloud Kitchen,<=15,Y
REST14718,Tandoori House Palace,Chennai,Desserts,Cloud Kitchen,<=15,Y
REST00456,Delhi Darshini Zone,Kolkata,North Indian,Restaurant,16-25,Y
REST13649,Grand Pizza Clouds,Hyderabad,Biryani,Restaurant,16-25,Y
REST15616,Namma Wraps Darbar,Bengaluru,Biryani,Restaurant,26-40,Y
REST11444,Kolkata Biryani Heaven,Chennai,North Indian,Restaurant,26-40,Y
REST13933,Royal House Adda,Pune,North Indian,Restaurant,26-40,Y
REST18997,Bombay Cafe Heaven,Delhi,Pizza,Restaurant,<=15,Y
REST17056,Royal Delights Heaven,Pune,North Indian,Restaurant,16-25,Y
REST19541,Fresh Pizza Adda,Delhi,Pizza,Cloud Kitchen,>40,Y
REST05189,Taste of Tandoor Mahal,Ahmedabad,Chinese,Restaurant,26-40,Y
REST04131,Annapurna Delights Zone,Hyderabad,South Indian,Restaurant,16-25,Y
REST08729,Tandoori House Hub,Chennai,Pizza,Restaurant,26-40,Y
REST17855,Classic Grill Clouds,Ahmedabad,North Indian,Restaurant,<=15,Y
REST07051,Taste of Paratha Delight,Delhi,South Indian,Cloud Kitchen,<=15,Y
REST00791,Bombay Cafe Cafe,Bengaluru,Biryani,Restaurant,16-25,Y
REST00171,Hot & Crispy Grill Mahal,Pune,South Indian,Restaurant,16-25,Y
REST10793,Classic Darshini Palace,Delhi,Fast Food,Restaurant,16-25,Y
REST17144,Royal House Zone,Mumbai,Chinese,Cloud Kitchen,26-40,N
REST02667,Delhi Express Point,Pune,South Indian,Restaurant,16-25,Y
REST03144,Punjabi Wraps Cafe,Mumbai,Fast Food,Cloud Kitchen,16-25,N
REST12590,Punjabi Sweets Bhojanalay,Chennai,Desserts,Restaurant,16-25,N
REST02172,Punjabi Curry Palace,Mumbai,Biryani,Cloud Kitchen,>40,N
REST00968,Royal Thali Point,Pune,Pizza,Cloud Kitchen,26-40,Y
REST17593,Thindi Mane Express Point,Mumbai,Biryani,Restaurant,16-25,N
REST03789,Bombay Curry Stop,Chennai,South Indian,Cloud Kitchen,16-25,N
REST02976,Royal Kitchen Nest,Bengaluru,North Indian,Restaurant,26-40,Y
REST03833,Taste of Grill Adda,Hyderabad,North Indian,Cloud Kitchen,26-40,Y
REST19799,Thindi Mane House Stop,Delhi,Fast Food,Restaurant,16-25,Y
REST07355,Punjabi Tandoor Central,Mumbai,South Indian,Restaurant,26-40,Y
REST19931,Kolkata Thali Zone,Bengaluru,Desserts,Restaurant,<=15,Y
REST03526,Fresh Express Mahal,Bengaluru,Desserts,Restaurant,26-40,Y
REST07686,Sri Sweets Corner,Kolkata,Biryani,Cloud Kitchen,16-25,Y
REST09743,Namma Biryani Cafe,Delhi,Pizza,Restaurant,26-40,Y
REST17014,Royal Cafe Hub,Kolkata,Fast Food,Restaurant,16-25,Y
REST08452,Thindi Mane House Heaven,Delhi,Chinese,Cloud Kitchen,<=15,Y
REST05653,Grand Delights Hub,Mumbai,Pizza,Restaurant,26-40,Y
REST19253,Namma Curry Bhojanalay,Delhi,South Indian,Cloud Kitchen,16-25,N
REST00838,Classic Delights Delight,Mumbai,North Indian,Restaurant,16-25,Y
REST10255,Classic Darshini Darbar,Kolkata,North Indian,Restaurant,26-40,Y
REST17209,Royal Kitchen Darbar,Chennai,Pizza,Restaurant,26-40,Y
REST17657,Royal Sweets Zone,Hyderabad,North Indian,Restaurant,26-40,Y
REST14198,Fresh Thali Central,Chennai,Healthy,Restaurant,16-25,Y
REST17720,Flavours of Kitchen Heaven,Ahmedabad,Pizza,Restaurant,<=15,N
REST18186,Kolkata Grill Delight,Bengaluru,North Indian,Cloud Kitchen,16-25,N
REST09538,Classic House Cafe,Pune,North Indian,Restaurant,16-25,Y
REST18200,Thindi Mane Wraps Point,Mumbai,Pizza,Restaurant,16-25,Y
REST00036,Fresh Paratha Delight,Chennai,Biryani,Cloud Kitchen,<=15,Y
REST09629,Grand Paratha Point,Delhi,North Indian,Restaurant,16-25,Y
REST03756,Kolkata Darshini Cafe,Kolkata,Desserts,Restaurant,16-25,N
REST03434,Taste of Kitchen Delight,Bengaluru,South Indian,Restaurant,<=15,Y
REST00241,Madras Darshini Corner,Bengaluru,South Indian,Restaurant,<=15,Y
REST13070,Royal Mess Stop,Delhi,North Indian,Restaurant,16-25,Y
REST04753,Madras Curry Point,Bengaluru,Biryani,Restaurant,>40,Y
REST15226,Fresh Delights Hub,Mumbai,Chinese,Cloud Kitchen,16-25,Y
REST18242,Flavours of House Zone,Delhi,Pizza,Restaurant,16-25,Y
REST15208,Madras Tandoor Heaven,Ahmedabad,Chinese,Restaurant,26-40,N
REST07085,Tandoori Pizza Corner,Chennai,Chinese,Restaurant,16-25,Y
REST18963,Thindi Mane Kitchen Heaven,Bengaluru,Fast Food,Restaurant,16-25,Y
REST01614,Namma Wraps Central,Bengaluru,Chinese,Restaurant,16-25,Y
REST10469,Tandoori Express Central,Chennai,Biryani,Restaurant,26-40,Y
REST10488,Namma Pizza Hub,Bengaluru,North Indian,Cloud Kitchen,<=15,Y
REST01841,Fresh Darshini Palace,Bengaluru,South Indian,Restaurant,26-40,Y
REST03882,Tandoori Kitchen Clouds,Bengaluru,Fast Food,Restaurant,16-25,Y
REST06516,Taste of Grill Palace,Chennai,Biryani,Cloud Kitchen,26-40,Y
REST05423,Bombay Delights Corner,Ahmedabad,Pizza,Cloud Kitchen,26-40,Y
REST07222,Urban Sweets Darbar,Bengaluru,Pizza,Restaurant,>40,Y
REST10836,Annapurna Thali Cafe,Chennai,Pizza,Cloud Kitchen,<=15,Y
REST05974,Delhi Curry Corner,Bengaluru,Chinese,Cloud Kitchen,16-25,Y
REST05873,Sri Mess Stop,Pune,Chinese,Restaurant,16-25,Y
REST18832,Classic Biryani Darbar,Bengaluru,South Indian,Restaurant,16-25,Y
REST11755,Punjabi Pizza Adda,Delhi,Chinese,Restaurant,16-25,Y
REST16933,Delhi Grill Central,Chennai,Biryani,Restaurant,<=15,Y
REST14844,Fresh Paratha Heaven,Mumbai,South Indian,Restaurant,16-25,Y
REST01451,Kolkata Wraps Point,Mumbai,North Indian,Cloud Kitchen,16-25,Y
REST03089,Thindi Mane Delights Point,Mumbai,South Indian,Cloud Kitchen,<=15,N
REST01781,Sri Sweets Clouds,Delhi,Fast Food,Restaurant,<=15,Y
REST18602,Spicy Pizza Heaven,Bengaluru,Chinese,Cloud Kitchen,16-25,Y
REST03605,Delhi Express Central,Chennai,Biryani,Restaurant,26-40,Y
REST08809,Flavours of Wraps Clouds,Mumbai,South Indian,Restaurant,>40,Y
REST12832,Bombay Biryani Palace,Hyderabad,North Indian,Restaurant,16-25,Y
REST01691,Royal Kitchen Cafe,Delhi,Healthy,Restaurant,16-25,N
REST13249,Bombay Mess Heaven,Chennai,North Indian,Cloud Kitchen,16-25,Y
REST08797,Annapurna Curry Stop,Bengaluru,North Indian,Restaurant,16-25,Y
REST19593,Tandoori Tandoor Darbar,Mumbai,Healthy,Cloud Kitchen,16-25,Y
REST02170,Taste of Kitchen Nest,Bengaluru,Desserts,Restaurant,26-40,N
REST15405,Madras Wraps Hub,Ahmedabad,Chinese,Restaurant,26-40,Y
REST15762,Royal Mess Mahal,Bengaluru,Fast Food,Restaurant,26-40,Y
REST14488,Annapurna Wraps Darbar,Chennai,South Indian,Restaurant,26-40,Y
REST03280,Bombay Grill Corner,Bengaluru,North Indian,Restaurant,>40,Y
REST04072,Bombay Darshini Zone,Chennai,Chinese,Cloud Kitchen,26-40,Y
REST14216,Grand Curry Bhojanalay,Chennai,Biryani,Restaurant,16-25,Y
REST15355,Royal Kitchen Nest,Kolkata,Pizza,Restaurant,16-25,Y
REST02326,Thindi Mane Tandoor Darbar,Pune,Biryani,Restaurant,16-25,N
REST01520,Royal Kitchen Point,Ahmedabad,Desserts,Cloud Kitchen,26-40,Y
REST03095,Tandoori Wraps Central,Hyderabad,Fast Food,Restaurant,26-40,Y
REST10520,Kolkata Curry Heaven,Pune,Desserts,Cloud Kitchen,26-40,Y
REST10643,Taste of Kitchen Point,Kolkata,North Indian,Restaurant,16-25,Y
REST04992,Bombay Express Adda,Mumbai,Pizza,Restaurant,16-25,Y
REST08820,Thindi Mane House Adda,Delhi,Chinese,Cloud Kitchen,16-25,Y
REST02582,Thindi Mane Express Bhojanalay,Bengaluru,South Indian,Restaurant,26-40,Y
REST13837,Delhi Darshini Bhojanalay,Delhi,Biryani,Cloud Kitchen,<=15,Y
REST18582,Delhi Mess Hub,Chennai,North Indian,Cloud Kitchen,16-25,Y
REST13332,Thindi Mane Cafe Stop,Ahmedabad,North Indian,Restaurant,26-40,Y
REST07877,Kolkata Sweets Zone,Kolkata,Chinese,Cloud Kitchen,16-25,Y
REST15909,Taste of Tandoor Corner,Hyderabad,Pizza,Restaurant,16-25,Y
REST07060,Namma Curry Palace,Delhi,Desserts,Restaurant,>40,Y
REST11797,Taste of Darshini Darbar,Pune,Pizza,Cloud Kitchen,26-40,Y
REST02110,Spicy Express Palace,Bengaluru,South Indian,Cloud Kitchen,16-25,Y
REST10239,Sri Pizza Nest,Chennai,Chinese,Restaurant,16-25,Y
REST04782,Urban Curry Corner,Kolkata,North Indian,Restaurant,26-40,N
REST03170,Sri Tandoor Cafe,Mumbai,Healthy,Cloud Kitchen,>40,Y
REST09725,Bombay Curry Darbar,Delhi,Desserts,Cloud Kitchen,<=15,Y
REST16539,Classic Mess Delight,Ahmedabad,Pizza,Restaurant,16-25,Y
REST08671,Royal Mess Bhojanalay,Bengaluru,Biryani,Cloud Kitchen,26-40,Y
REST12230,Grand Darshini Bhojanalay,Chennai,North Indian,Restaurant,16-25,Y
REST10595,Bombay Curry Cafe,Bengaluru,South Indian,Restaurant,16-25,Y
REST00627,Hot & Crispy Kitchen Bhojanalay,Pune,South Indian,Cloud Kitchen,16-25,Y
REST14596,Tandoori Curry Central,Hyderabad,Desserts,Cloud Kitchen,16-25,Y
REST08996,Flavours of Tandoor Point,Hyderabad,Desserts,Cloud Kitchen,<=15,Y
REST14979,Namma Biryani Darbar,Pune,Biryani,Restaurant,16-25,Y
REST02865,Classic Biryani Delight,Mumbai,Chinese,Restaurant,16-25,Y
REST04075,Grand Cafe Adda,Mumbai,North Indian,Restaurant,26-40,N
REST14985,Fresh House Bhojanalay,Bengaluru,North Indian,Restaurant,<=15,Y
REST03265,Sri Thali Mahal,Ahmedabad,Fast Food,Restaurant,16-25,Y
REST02447,Classic Pizza Mahal,Bengaluru,South Indian,Restaurant,16-25,Y
REST12745,Taste of Sweets Hub,Hyderabad,South Indian,Restaurant,26-40,Y
REST14906,Kolkata Biryani Clouds,Kolkata,Chinese,Restaurant,16-25,Y
REST02836,Taste of Curry Mahal,Bengaluru,South Indian,Restaurant,<=15,Y
REST18656,Annapurna Kitchen Hub,Kolkata,Desserts,Restaurant,16-25,Y
REST18439,Tandoori Curry Nest,Kolkata,Desserts,Restaurant,<=15,Y
REST04716,Thindi Mane Curry Darbar,Ahmedabad,Healthy,Cloud Kitchen,<=15,Y
REST15160,Classic Kitchen Heaven,Mumbai,Chinese,Restaurant,16-25,Y
REST00767,Urban Cafe Stop,Pune,South Indian,Restaurant,16-25,Y
REST06090,Flavours of Curry Corner,Bengaluru,Biryani,Cloud Kitchen,>40,Y
REST16046,Classic Pizza Zone,Kolkata,North Indian,Restaurant,26-40,N
REST19601,Thindi Mane Grill Palace,Chennai,Fast Food,Restaurant,>40,Y
REST11389,Grand Biryani Clouds,Delhi,Pizza,Restaurant,<=15,Y
REST06680,Spicy Tandoor Point,Mumbai,Fast Food,Restaurant,<=15,Y
REST11481,Delhi Mess Palace,Hyderabad,Chinese,Restaurant,<=15,N
REST04740,Sri Grill Bhojanalay,Kolkata,North Indian,Restaurant,16-25,N
REST14614,Urban Cafe Zone,Kolkata,Pizza,Restaurant,16-25,Y
REST01527,Thindi Mane Sweets Point,Chennai,Pizza,Restaurant,<=15,Y
REST14245,Grand Pizza Cafe,Ahmedabad,Fast Food,Restaurant,<=15,Y
REST09341,Madras Cafe Heaven,Delhi,Biryani,Restaurant,16-25,Y
REST15689,Tandoori Paratha Central,Bengaluru,North Indian,Restaurant,<=15,Y
REST09871,Kolkata Thali Clouds,Hyderabad,Healthy,Cloud Kitchen,>40,Y
REST01593,Madras Mess Nest,Ahmedabad,Biryani,Cloud Kitchen,<=15,Y
REST16152,Punjabi Thali Adda,Pune,Pizza,Restaurant,16-25,Y
REST00823,Thindi Mane Pizza Palace,Delhi,North Indian,Restaurant,16-25,Y
REST00068,Royal Grill Palace,Mumbai,North Indian,Restaurant,<=15,Y
REST11717,Punjabi Thali Clouds,Mumbai,Healthy,Restaurant,16-25,Y
REST14574,Grand Sweets Cafe,Delhi,Desserts,Restaurant,26-40,Y
REST07176,Fresh Thali Nest,Bengaluru,Chinese,Cloud Kitchen,16-25,Y
REST16274,Hot & Crispy Wraps Darbar,Bengaluru,Biryani,Restaurant,<=15,N
REST10661,Flavours of Grill Central,Pune,South Indian,Restaurant,<=15,Y
REST04359,Spicy Thali Nest,Mumbai,South Indian,Cloud Kitchen,26-40,Y
REST07594,Kolkata Cafe Bhojanalay,Mumbai,South Indian,Restaurant,16-25,Y
REST01013,Punjabi Mess Zone,Delhi,North Indian,Cloud Kitchen,26-40,Y
REST00893,Royal Grill Point,Delhi,Pizza,Restaurant,26-40,Y
REST15349,Royal House Central,Delhi,Chinese,Restaurant,16-25,Y
REST13281,Sri Tandoor Bhojanalay,Ahmedabad,Healthy,Restaurant,<=15,Y
REST03943,Madras Tandoor Bhojanalay,Mumbai,Chinese,Restaurant,26-40,Y
REST06303,Classic Darshini Central,Hyderabad,Biryani,Restaurant,26-40,Y
REST07446,Delhi House Delight,Ahmedabad,North Indian,Cloud Kitchen,16-25,N
REST19649,Namma Tandoor Mahal,Bengaluru,Pizza,Restaurant,16-25,Y
REST08338,Flavours of Delights Zone,Pune,South Indian,Restaurant,16-25,Y
REST18557,Bombay Delights Heaven,Bengaluru,Chinese,Restaurant,16-25,N
REST16586,Classic Wraps Darbar,Bengaluru,Desserts,Restaurant,<=15,N
REST01810,Thindi Mane Biryani Nest,Hyderabad,South Indian,Restaurant,16-25,Y
REST19125,Madras Cafe Zone,Mumbai,Chinese,Cloud Kitchen,16-25,N
REST13106,Hot & Crispy Grill Zone,Mumbai,Pizza,Restaurant,<=15,Y
REST11466,Sri Kitchen Bhojanalay,Pune,Chinese,Cloud Kitchen,26-40,Y
REST18894,Tandoori Grill Bhojanalay,Mumbai,Biryani,Restaurant,>40,Y
REST03180,Tandoori Delights Delight,Mumbai,South Indian,Restaurant,<=15,Y
REST16552,Kolkata Biryani Mahal,Delhi,Fast Food,Restaurant,16-25,Y
REST13974,Madras Paratha Cafe,Mumbai,South Indian,Cloud Kitchen,>40,Y
REST00927,Namma Biryani Darbar,Mumbai,Chinese,Restaurant,<=15,Y
REST03671,Hot & Crispy Thali Mahal,Ahmedabad,Biryani,Restaurant,16-25,Y
REST05321,Madras Delights Nest,Mumbai,Desserts,Cloud Kitchen,16-25,Y
REST02103,Bombay Cafe Corner,Delhi,South Indian,Restaurant,26-40,Y
REST18452,Annapurna Kitchen Zone,Delhi,Pizza,Cloud Kitchen,<=15,Y
REST18530,Flavours of Tandoor Delight,Delhi,Fast Food,Cloud Kitchen,<=15,Y
REST14431,Spicy Express Central,Delhi,Chinese,Restaurant,16-25,Y
REST16106,Delhi Paratha Bhojanalay,Kolkata,Biryani,Restaurant,26-40,Y
REST07564,Madras Darshini Darbar,Chennai,Pizza,Restaurant,16-25,Y
REST16752,Taste of Thali Corner,Bengaluru,South Indian,Restaurant,<=15,Y
REST07215,Urban Mess Corner,Pune,South Indian,Restaurant,16-25,Y
REST13293,Royal Kitchen Darbar,Bengaluru,North Indian,Restaurant,>40,Y
REST06765,Sri Darshini Point,Kolkata,Pizza,Restaurant,16-25,Y
REST19066,Madras House Clouds,Delhi,Biryani,Restaurant,>40,Y
REST16844,Tandoori Curry Cafe,Chennai,Pizza,Cloud Kitchen,<=15,Y
REST19001,Sri Biryani Nest,Mumbai,Pizza,Restaurant,26-40,Y
REST13519,Taste of Curry Zone,Delhi,Desserts,Cloud Kitchen,26-40,Y
REST01354,Delhi Curry Hub,Ahmedabad,Pizza,Cloud Kitchen,26-40,Y
REST12286,Madras Tandoor Clouds,Ahmedabad,Desserts,Cloud Kitchen,16-25,N
REST19183,Flavours of Grill Zone,Hyderabad,South Indian,Restaurant,>40,Y
REST06625,Urban House Adda,Mumbai,Pizza,Restaurant,>40,N
REST06362,Tandoori Pizza Darbar,Mumbai,Chinese,Restaurant,16-25,Y
REST11387,Tandoori Grill Cafe,Bengaluru,North Indian,Cloud Kitchen,16-25,Y
REST09301,Spicy Wraps Delight,Mumbai,Healthy,Restaurant,26-40,Y
REST16352,Spicy Grill Delight,Delhi,Desserts,Restaurant,26-40,Y
REST09395,Bombay Wraps Stop,Pune,Chinese,Restaurant,16-25,Y
REST15479,Madras House Bhojanalay,Mumbai,Pizza,Cloud Kitchen,<=15,Y
REST08112,Bombay Paratha Clouds,Ahmedabad,Desserts,Restaurant,26-40,Y
REST11761,Sri Mess Zone,Pune,North Indian,Restaurant,>40,Y
REST01160,Taste of Wraps Point,Ahmedabad,Chinese,Cloud Kitchen,16-25,Y
REST08080,Royal Cafe Delight,Hyderabad,North Indian,Restaurant,>40,Y
REST15619,Punjabi Kitchen Stop,Bengaluru,North Indian,Restaurant,16-25,Y
REST19426,Urban Darshini Zone,Hyderabad,Fast Food,Restaurant,<=15,Y
REST16247,Madras Biryani Delight,Delhi,Healthy,Restaurant,>40,Y
REST07243,Spicy Curry Heaven,Bengaluru,Biryani,Cloud Kitchen,26-40,Y
REST05947,Madras Grill Clouds,Bengaluru,Biryani,Restaurant,16-25,Y
REST17833,Sri Tandoor Bhojanalay,Mumbai,South Indian,Restaurant,16-25,Y
REST18948,Annapurna Paratha Corner,Delhi,Biryani,Cloud Kitchen,16-25,Y
REST02258,Punjabi Paratha Corner,Bengaluru,Biryani,Restaurant,>40,Y
REST19883,Grand Cafe Adda,Mumbai,Pizza,Restaurant,26-40,Y
REST10465,Madras Pizza Nest,Hyderabad,Biryani,Cloud Kitchen,16-25,Y
REST01269,Kolkata Mess Zone,Ahmedabad,Biryani,Cloud Kitchen,16-25,Y
REST12096,Grand Kitchen Darbar,Chennai,Biryani,Restaurant,>40,Y
REST00039,Sri Express Adda,Bengaluru,North Indian,Restaurant,16-25,Y
REST16551,Tandoori Tandoor Zone,Hyderabad,Pizza,Restaurant,26-40,Y
REST01062,Hot & Crispy Curry Bhojanalay,Pune,North Indian,Cloud Kitchen,16-25,Y
REST02106,Classic Tandoor Adda,Kolkata,Chinese,Cloud Kitchen,26-40,Y
REST10434,Taste of Paratha Heaven,Delhi,Biryani,Restaurant,26-40,N
REST16364,Taste of Sweets Central,Delhi,Biryani,Cloud Kitchen,16-25,Y
REST03485,Fresh Tandoor Mahal,Bengaluru,Fast Food,Restaurant,16-25,Y
REST16164,Madras Sweets Palace,Mumbai,Biryani,Restaurant,26-40,Y
REST01205,Sri Pizza Point,Mumbai,Biryani,Restaurant,16-25,Y
REST03975,Annapurna Mess Bhojanalay,Hyderabad,Fast Food,Cloud Kitchen,<=15,Y
REST11688,Classic House Central,Bengaluru,Biryani,Restaurant,<=15,Y
REST18303,Fresh House Delight,Delhi,South Indian,Cloud Kitchen,26-40,Y
REST00501,Annapurna Sweets Mahal,Kolkata,North Indian,Cloud Kitchen,26-40,Y
REST15199,Royal Mess Bhojanalay,Mumbai,Biryani,Restaurant,<=15,N
REST17145,Taste of Cafe Clouds,Chennai,Fast Food,Restaurant,>40,Y
REST14683,Madras Biryani Heaven,Delhi,Biryani,Cloud Kitchen,16-25,Y
REST05215,Delhi Wraps Point,Kolkata,South Indian,Restaurant,26-40,Y
REST15049,Hot & Crispy Kitchen Heaven,Bengaluru,Chinese,Restaurant,>40,Y
REST11527,Madras Paratha Cafe,Bengaluru,Chinese,Restaurant,<=15,Y
REST16566,Bombay House Cafe,Hyderabad,Fast Food,Restaurant,16-25,N
REST05145,Royal Kitchen Palace,Pune,Healthy,Restaurant,<=15,Y
REST17160,Taste of Biryani Cafe,Bengaluru,Biryani,Restaurant,16-25,Y
REST02123,Bombay Mess Clouds,Chennai,Pizza,Restaurant,26-40,Y
REST01820,Annapurna Biryani Mahal,Chennai,Chinese,Restaurant,26-40,Y
REST07844,Kolkata Grill Clouds,Delhi,Biryani,Cloud Kitchen,26-40,Y
REST10905,Grand Cafe Darbar,Mumbai,Biryani,Restaurant,>40,Y
REST05403,Flavours of Curry Bhojanalay,Pune,South Indian,Restaurant,26-40,Y
REST18003,Urban Kitchen Bhojanalay,Mumbai,Fast Food,Restaurant,>40,Y
REST05744,Royal Curry Cafe,Chennai,South Indian,Cloud Kitchen,26-40,Y
REST07505,Namma Curry Cafe,Bengaluru,Pizza,Restaurant,16-25,Y
REST05573,Thindi Mane Kitchen Darbar,Mumbai,Pizza,Restaurant,<=15,Y
REST03225,Bombay Curry Central,Delhi,Fast Food,Restaurant,16-25,Y
REST04848,Spicy Express Darbar,Ahmedabad,Pizza,Restaurant,16-25,Y
REST05104,Classic Tandoor Cafe,Kolkata,North Indian,Cloud Kitchen,16-25,Y
REST00063,Classic Cafe Hub,Hyderabad,South Indian,Restaurant,<=15,Y
REST17954,Punjabi Sweets Delight,Chennai,Biryani,Cloud Kitchen,16-25,Y
REST07089,Hot & Crispy Mess Heaven,Delhi,North Indian,Restaurant,>40,Y
REST12576,Spicy Paratha Bhojanalay,Delhi,South Indian,Cloud Kitchen,>40,Y
REST06519,Fresh Tandoor Nest,Mumbai,Fast Food,Restaurant,26-40,N
REST17361,Royal Grill Mahal,Delhi,Pizza,Cloud Kitchen,26-40,Y
REST12845,Flavours of Curry Heaven,Mumbai,Chinese,Restaurant,16-25,Y
REST15953,Spicy Grill Central,Ahmedabad,Biryani,Cloud Kitchen,<=15,Y
REST14917,Taste of Pizza Corner,Bengaluru,South Indian,Cloud Kitchen,16-25,Y
