order_id,actual_delivery_time_mins,expected_delivery_time_mins,distance_km
ORD202502024877,41,34,3.9
ORD202502006481,44,31,4.6
ORD202502002886,46,45,2.1
ORD202502015106,42,45,1.6
ORD202502011617,45,43,6.7
ORD202502000112,30,32,7.9
ORD202502011094,55,38,5.4
ORD202502010025,35,39,1.3
ORD202502001854,38,43,2.2
ORD202502006921,30,35,3.0
ORD202502020909,37,40,6.1
ORD202502009407,44,43,4.2
ORD202502009034,44,44,2.8
ORD202502004373,41,39,4.9
ORD202502024657,32,32,7.8
ORD202502017532,38,41,4.9
ORD202502007132,45,40,5.7
ORD202502017229,31,30,1.1
ORD202502007609,38,34,4.6
ORD202502016014,40,43,3.9
ORD202502004316,38,39,6.8
ORD202502004173,33,38,7.4
ORD202502002748,49,37,7.1
ORD202502018747,42,38,2.6
ORD202502014976,25,37,6.3
ORD202502010022,53,34,4.5
ORD202502010564,50,31,4.1
ORD202502014239,53,40,2.0
ORD202502004662,47,38,2.0
ORD202502004497,47,39,5.8
ORD202502024026,30,30,4.9
ORD202502008349,46,38,7.2
ORD202502011891,36,44,5.2
ORD202502012649,34,37,3.5
ORD202502006602,41,33,7.3
ORD202502001707,34,39,1.0
ORD202502010831,55,44,3.2
ORD202502008570,33,32,4.3
ORD202502016513,44,34,2.9
ORD202502007922,40,36,4.5
ORD202502021862,48,32,2.8
ORD202502013797,51,38,5.1
ORD202502015515,43,37,4.1
ORD202502013919,41,34,5.6
ORD202502015923,41,33,5.9
ORD202502010838,26,37,3.0
ORD202502020450,25,40,6.2
ORD202502023369,32,34,3.5
ORD202502006629,43,42,7.4
ORD202502016614,39,45,7.9
ORD202502000455,33,38,6.8
ORD202502019387,35,43,4.3
ORD202502003800,37,31,4.4
ORD202502000575,25,38,3.8
ORD202502018459,33,39,3.9
ORD202502017549,37,31,5.0
ORD202502001054,31,39,4.2
ORD202502020585,44,34,4.6
ORD202502001359,34,39,5.9
ORD202502000164,46,43,7.8
ORD202502000723,37,40,4.7
ORD202502005217,47,30,7.9
ORD202502023685,40,45,6.8
ORD202502019989,44,30,4.3
ORD202502021662,50,37,6.4
ORD202502021358,37,32,6.7
ORD202502005377,41,43,3.0
ORD202502014660,40,34,1.0
ORD202502020838,44,38,6.4
ORD202502022780,34,41,2.5
ORD202502020322,52,40,5.3
ORD202502016850,36,39,2.5
ORD202502013461,39,45,4.7
ORD202502005266,46,38,2.2
ORD202502008980,40,45,6.7
ORD202502021680,35,40,4.6
ORD202502023097,33,33,8.0
ORD202502002637,44,37,2.7
ORD202502013915,48,34,2.8
ORD202502010037,39,31,7.6
ORD202502020405,33,34,6.3
ORD202502008965,53,30,5.8
ORD202502012864,39,43,2.2
ORD202502010609,32,36,6.3
ORD202502004104,40,36,2.5
ORD202502006238,48,31,7.3
ORD202502018329,48,37,4.6
ORD202502011781,25,38,3.2
ORD202502006437,50,41,5.8
ORD202502023587,51,45,4.2
ORD202502022314,46,32,1.9
ORD202502020390,25,31,2.5
ORD202502021659,47,40,5.3
ORD202502016931,33,40,2.9
ORD202502017368,47,41,4.3
ORD202502008900,45,30,3.4
ORD202502001178,47,31,4.5
ORD202502000001,53,33,7.5
ORD202502007036,30,33,4.8
ORD202502004686,31,41,6.2
ORD202502013274,44,38,2.5
ORD202502006426,46,38,3.0
ORD202502014027,39,39,4.3
ORD202502005324,33,35,1.2
ORD202502024449,43,45,7.0
ORD202502017855,39,37,2.8
ORD202502008087,35,35,4.7
ORD202502004221,45,35,2.7
ORD202502022848,36,33,1.8
ORD202502022754,31,43,2.0
ORD202502006507,54,37,7.1
ORD202502009135,42,42,7.8
ORD202502003928,38,38,7.4
ORD202502019308,35,34,2.8
ORD202502005391,43,31,4.6
ORD202502015059,26,39,1.4
ORD202502015547,33,31,6.6
ORD202502010019,34,42,4.9
ORD202502021217,35,31,6.0
ORD202502010710,55,38,5.9
ORD202502018013,45,44,4.1
ORD202502007176,27,44,6.9
ORD202502017608,38,30,2.3
ORD202502019455,47,45,7.4
ORD202502007514,49,39,4.3
ORD202502019440,41,43,4.9
ORD202502011863,34,33,2.8
ORD202502010029,32,40,1.5
ORD202502000517,42,30,5.8
ORD202502015512,45,39,3.1
ORD202502018189,27,43,3.5
ORD202502021132,35,42,4.3
ORD202502024291,41,38,4.0
ORD202502011648,45,34,7.5
ORD202502010675,36,37,6.1
ORD202502018202,39,43,4.0
ORD202502002675,35,32,5.3
ORD202502009516,44,37,2.4
ORD202502007006,41,39,6.3
ORD202502023096,37,35,6.4
ORD202502000618,55,35,2.8
ORD202502016326,37,45,1.9
ORD202502012043,28,35,3.5
ORD202502020277,47,45,1.5
ORD202502009793,39,38,3.3
ORD202502000354,33,37,1.8
ORD202502020462,47,39,3.8
ORD202502015568,50,30,2.2
ORD202502003235,35,40,5.5
ORD202502008625,34,32,6.5
ORD202502010241,42,44,5.7
ORD202502008245,44,44,4.9
ORD202502009923,41,45,2.6
ORD202502009511,31,35,2.3
ORD202502006943,51,38,7.2
ORD202502003402,38,34,7.3
ORD202502017839,42,30,7.5
ORD202502011072,47,45,2.8
ORD202502001622,29,37,6.6
ORD202502012315,33,41,5.9
ORD202502019920,52,33,4.5
ORD202502022419,28,30,3.1
ORD202502009740,42,34,3.5
ORD202502014507,34,37,2.5
ORD202502008700,45,36,4.9
ORD202502013768,40,43,2.7
ORD202502001043,45,44,6.6
ORD202502024675,30,31,4.8
ORD202502010327,48,44,4.1
ORD202502010292,39,41,5.5
ORD202502018837,47,36,4.6
ORD202502004702,50,31,6.8
ORD202502001208,39,42,3.7
ORD202502024623,46,35,5.5
ORD202502014341,40,34,7.2
ORD202502011430,41,36,4.2
ORD202502003077,32,34,3.8
ORD202502011320,38,33,4.7
ORD202502011471,32,32,6.7
ORD202502024804,38,34,6.8
ORD202502007189,46,42,5.0
ORD202502006576,44,45,1.2
ORD202502009292,33,39,6.5
ORD202502009752,32,34,7.3
ORD202502022988,38,36,4.3
ORD202502010238,44,33,5.3
ORD202503001668,37,31,1.0
ORD202503007939,49,33,1.9
ORD202503007961,38,35,7.9
ORD202503012577,44,38,6.0
ORD202503019114,55,33,4.1
ORD202503011299,40,44,3.2
ORD202503018164,38,37,4.9
ORD202503010837,32,37,1.2
ORD202503023310,28,36,2.2
ORD202503000492,47,30,7.2
ORD202503008239,32,41,2.4
ORD202503023066,32,31,5.3
ORD202503004244,31,40,7.3
ORD202503011330,44,35,4.8
ORD202503001741,39,32,6.8
ORD202503008658,35,31,2.8
ORD202503023420,26,32,7.3
ORD202503015453,43,39,6.7
ORD202503017381,33,32,4.7
ORD202503019787,43,38,2.1
ORD202503019738,31,32,4.7
ORD202503022221,30,39,5.7
ORD202503000183,35,34,6.8
ORD202503014224,33,30,4.4
ORD202503012072,48,32,1.8
ORD202503013173,28,35,7.8
ORD202503001897,44,37,4.7
ORD202503020179,50,36,5.7
ORD202503007338,52,35,7.2
ORD202503010084,44,38,6.5
ORD202503013269,39,43,4.3
ORD202503014719,42,35,6.6
ORD202503019383,47,42,4.5
ORD202503011830,49,38,6.7
ORD202503015121,47,31,5.1
ORD202503002314,38,42,3.1
ORD202503006650,51,43,6.2
ORD202503021439,36,38,4.6
ORD202503006193,39,30,5.9
ORD202503002280,44,30,3.7
ORD202503016215,52,38,2.0
ORD202503009072,47,37,5.9
ORD202503023534,51,44,3.5
ORD202503016106,44,31,4.7
ORD202503000517,37,38,3.9
ORD202503000934,39,39,1.4
ORD202503006113,55,40,6.7
ORD202503024060,41,38,1.8
ORD202503008237,44,34,4.2
ORD202503006008,38,35,1.1
ORD202503014859,38,45,7.2
ORD202503001953,43,35,3.2
ORD202503003644,36,35,5.3
ORD202503009115,36,40,7.9
ORD202503013427,54,37,3.4
ORD202503021827,50,32,2.0
ORD202503014355,44,45,6.2
ORD202503006162,37,45,1.6
ORD202503018391,32,35,6.1
ORD202503001977,43,45,3.1
ORD202503010894,26,36,7.4
ORD202503023352,25,41,1.5
ORD202503022886,38,40,4.0
ORD202503020453,29,37,3.1
ORD202503006992,33,32,4.6
ORD202503007935,44,41,1.9
ORD202503010129,46,34,4.8
ORD202503009331,39,43,7.7
ORD202503015490,29,34,5.5
ORD202503017782,34,44,3.5
ORD202503017353,25,37,5.4
ORD202503017089,45,37,5.4
ORD202503005168,34,34,5.6
ORD202503006486,25,41,3.6
ORD202503001898,41,41,5.2
ORD202503018900,31,34,2.4
ORD202503015438,25,32,6.4
ORD202503000071,40,32,7.7
ORD202503001117,50,39,1.8
ORD202503006669,42,36,6.0
ORD202503015387,55,38,7.4
ORD202503015069,33,44,2.4
ORD202503024674,47,44,5.4
ORD202503010533,48,45,5.8
ORD202503009417,38,44,3.8
ORD202503006102,34,37,5.1
ORD202503023708,32,35,5.8
ORD202503001715,27,37,2.6
ORD202503023899,53,43,5.0
ORD202503000271,35,41,4.6
ORD202503000239,44,30,6.1
ORD202503007060,37,40,2.7
ORD202503017332,50,34,1.5
ORD202503012375,41,40,2.2
ORD202503003360,55,30,7.2
ORD202503016332,33,30,1.2
ORD202503020059,38,31,2.7
ORD202503014631,36,38,1.2
ORD202503003577,51,31,6.4
ORD202503012556,40,36,6.2
ORD202503006495,36,33,1.8
ORD202503004283,52,33,4.3
ORD202503013075,39,38,1.4
ORD202503016588,43,33,4.5
ORD202503001665,35,39,1.0
ORD202503004406,53,31,6.0
ORD202503010142,35,31,6.7
ORD202503000007,35,41,6.3
ORD202503014384,42,39,1.2
ORD202503003143,34,34,2.5
ORD202503018246,31,43,5.8
ORD202503012160,49,36,4.8
ORD202503005234,37,35,4.1
ORD202503000964,38,35,5.7
ORD202503017611,32,38,3.2
ORD202503015378,31,42,7.4
ORD202503008223,47,45,6.1
ORD202503002789,48,36,5.3
ORD202503013881,45,37,5.7
ORD202503009245,30,33,6.4
ORD202503000601,40,45,4.4
ORD202503003701,35,34,6.9
ORD202503011558,50,45,6.9
ORD202503011972,25,40,6.9
ORD202503015332,33,40,5.5
ORD202503006676,51,37,5.4
ORD202503015874,31,43,5.3
ORD202503022180,35,39,6.0
ORD202503023141,47,39,3.7
ORD202503018924,43,43,4.6
ORD202503004909,34,42,5.6
ORD202503014762,40,36,3.9
ORD202503008798,27,37,1.6
ORD202503016525,42,34,3.7
ORD202503022034,51,39,4.8
ORD202503003688,49,40,2.1
ORD202503002261,48,35,6.0
ORD202503021379,44,42,3.1
ORD202503023600,28,33,6.7
ORD202503008103,38,36,2.8
ORD202503011915,39,45,6.5
ORD202503003326,38,40,4.1
ORD202503022940,49,42,3.7
ORD202503009955,36,37,6.8
ORD202503021417,32,41,6.2
ORD202503003179,49,41,1.0
ORD202503007813,30,32,7.3
ORD202503022096,28,41,4.4
ORD202503020889,54,34,4.2
ORD202503015713,43,42,7.5
ORD202503015190,38,40,5.8
ORD202503017902,25,42,7.3
ORD202503006677,49,38,4.3
ORD202503006350,36,31,4.9
ORD202503002924,42,43,2.4
ORD202503020206,31,30,7.2
ORD202503006433,33,44,1.5
ORD202503006275,36,38,3.8
ORD202503020678,36,35,6.8
ORD202503010487,40,32,2.3
ORD202503000273,38,33,2.8
ORD202503022739,40,44,2.9
ORD202503011886,25,44,3.4
ORD202503003225,39,33,6.6
ORD202503002567,43,42,1.5
ORD202503016349,35,45,2.9
ORD202503020599,39,31,3.1
ORD202503018271,48,35,3.1
ORD202503001931,28,41,2.7
ORD202503023676,34,30,1.2
ORD202503004724,38,39,3.1
ORD202503009004,35,41,1.4
ORD202503016834,38,42,6.8
ORD202503008796,51,43,5.5
ORD202503011224,30,33,7.4
ORD202503002269,51,43,6.0
ORD202503014752,36,35,3.1
ORD202503022100,41,41,5.4
ORD202503022151,47,35,4.9
ORD202503009223,31,42,1.5
ORD202503000538,31,40,6.1
ORD202503023718,42,36,6.4
ORD202503023515,42,33,1.7
ORD202503011879,33,33,1.1
ORD202503017807,35,34,4.5
ORD202503021593,43,32,3.0
ORD202503012918,29,34,5.3
ORD202503019711,33,40,4.3
ORD202503015819,31,42,2.3
ORD202503019052,55,37,3.6
ORD202503000675,27,36,5.2
ORD202503018543,53,45,2.8
ORD202503020907,36,39,7.9
ORD202503008591,39,45,1.9
ORD202503003034,48,33,6.2
ORD202503021758,39,41,2.4
ORD202503023367,47,42,4.5
ORD202503007790,29,44,4.5
ORD202503000143,31,45,5.3
ORD202503018728,29,32,4.3
ORD202503000877,41,41,5.9
ORD202503011279,47,43,3.8
ORD202503004478,31,40,6.4
ORD202503015188,25,42,2.8
ORD202503010939,26,34,6.2
ORD202503017321,40,30,5.7
ORD202503008813,43,41,3.4
ORD202503008032,55,31,1.1
ORD202503020176,42,43,1.9
ORD202503014580,39,39,5.6
ORD202503000488,33,36,7.5
ORD202503009727,32,37,6.8
ORD202503005205,36,35,4.7
ORD202503016902,55,31,3.3
ORD202503023956,38,33,4.4
ORD202503011104,29,35,6.4
ORD202503005509,38,44,5.5
ORD202503015036,39,33,5.6
ORD202503014229,44,40,8.0
ORD202503011413,45,38,7.9
ORD202503022178,32,42,5.1
ORD202503008843,42,35,4.5
ORD202503015538,50,45,1.7
ORD202503007468,41,40,2.7
ORD202503019281,37,39,7.2
ORD202503024793,33,34,2.2
ORD202503007624,49,35,5.7
ORD202503002282,33,30,4.5
ORD202503021375,44,44,1.7
ORD202503008463,25,39,4.1
ORD202503000329,55,43,4.7
ORD202503009541,39,35,5.4
ORD202503023695,33,36,4.0
ORD202503020030,38,37,6.5
ORD202503020344,37,31,2.8
ORD202503008258,33,31,6.6
ORD202503011367,32,39,4.2
ORD202503003879,34,37,7.3
ORD202503002590,43,32,5.6
ORD202503019576,51,40,3.6
ORD202503016439,41,37,1.7
ORD202503011614,41,37,1.9
ORD202503012917,47,45,6.7
ORD202503004703,53,38,5.0
ORD202503010560,36,34,7.1
ORD202503001540,51,42,5.1
ORD202503019161,30,44,5.8
ORD202503023614,38,42,7.8
ORD202503017808,33,42,4.9
ORD202503023707,33,36,4.7
ORD202503024081,46,37,2.0
ORD202503023768,37,32,1.5
ORD202503014466,47,43,5.2
ORD202503018796,37,42,3.1
ORD202503014883,47,33,6.0
ORD202503012453,36,45,3.3
ORD202503017750,48,45,6.9
ORD202503003863,44,39,1.1
ORD202503018390,48,40,4.7
ORD202503022464,41,36,7.6
ORD202503001735,39,31,6.8
ORD202503022436,44,45,4.0
ORD202503021866,55,33,3.9
ORD202503000515,38,42,1.7
ORD202503007729,49,42,1.7
ORD202503023854,44,33,2.4
ORD202503013545,43,33,1.3
ORD202503006083,38,44,7.3
ORD202503009432,30,40,7.5
ORD202503012435,37,32,3.9
ORD202503005898,39,45,3.4
ORD202503012067,36,33,5.5
ORD202503016928,28,45,4.2
ORD202503014210,32,44,1.9
ORD202503014321,39,37,5.7
ORD202503009959,38,37,4.8
ORD202503003506,40,31,3.0
ORD202503019855,40,38,6.7
ORD202503007662,37,34,4.3
ORD202503014149,29,43,5.1
ORD202503018053,46,32,7.1
ORD202503020792,27,38,5.4
ORD202503014685,39,39,6.0
ORD202503012054,49,38,4.3
ORD202503009884,33,36,6.4
ORD202503012227,42,44,7.0
ORD202503022523,36,39,2.7
ORD202503014423,36,32,1.4
ORD202503009078,49,34,5.9
ORD202503006090,39,44,4.4
ORD202503011850,45,35,5.1
ORD202503003128,41,30,6.2
ORD202503022653,49,38,6.1
ORD202503017920,31,36,6.5
ORD202503020883,32,32,6.4
ORD202503005203,35,30,4.9
ORD202503001866,36,39,2.9
ORD202503016537,42,43,2.4
ORD202503017289,37,36,7.8
ORD202503013496,39,37,7.0
ORD202503019811,26,34,5.1
ORD202503016112,47,36,3.5
ORD202503014824,49,40,3.5
ORD202503021239,35,33,5.2
ORD202503018609,34,33,4.6
ORD202503015726,31,38,3.4
ORD202503013920,41,39,3.5
ORD202503009475,46,33,6.1
ORD202503013517,39,42,1.1
ORD202503020656,34,31,1.4
ORD202503011116,47,36,2.1
ORD202503023647,52,38,1.7
ORD202503021594,48,39,6.1
ORD202503012543,50,41,1.8
ORD202503016990,42,36,1.7
ORD202503015652,48,36,5.1
ORD202503004193,46,45,6.7
ORD202503023521,35,44,6.6
ORD202503012956,36,36,7.5
ORD202503015579,48,39,3.7
ORD202503010348,35,33,1.1
ORD202503022478,25,34,3.7
ORD202503009638,30,39,1.4
ORD202503024947,32,34,4.0
ORD202503020527,27,40,2.9
ORD202503023275,49,41,4.3
ORD202503017511,36,33,4.1
ORD202503022429,49,45,4.6
ORD202503023766,43,45,6.0
ORD202503009813,42,39,6.6
ORD202503009232,37,35,2.2
ORD202503009351,43,41,7.2
ORD202503021327,37,45,2.8
ORD202503018383,38,34,4.6
ORD202503006227,34,43,4.7
ORD202503001708,42,32,6.9
ORD202503016738,36,31,4.9
ORD202503010471,55,40,2.4
ORD202503014763,47,37,1.8
ORD202503023356,39,40,3.9
ORD202503019384,38,42,4.2
ORD202503010404,25,35,6.2
ORD202503013188,31,43,4.6
ORD202503021188,37,34,2.4
ORD202503014530,54,45,4.6
ORD202503019782,28,39,6.9
ORD202503014548,40,45,6.1
ORD202503004557,40,38,6.5
ORD202503015852,44,33,3.0
ORD202503003064,36,32,4.9
ORD202503016173,43,42,7.7
ORD202503002539,34,30,6.1
ORD202503021319,39,31,4.0
ORD202503010981,35,42,2.3
ORD202503006706,31,32,4.5
ORD202503017021,39,39,1.1
ORD202503020274,43,45,3.7
ORD202503011088,32,44,3.5
ORD202503024624,35,38,6.1
ORD202503021544,52,43,4.6
ORD202503019592,42,45,2.6
ORD202503009596,37,36,6.2
ORD202503020145,51,39,3.1
ORD202503005074,38,44,2.1
ORD202503000930,40,44,1.2
ORD202503006048,39,37,5.7
ORD202503024384,39,35,7.3
ORD202503020688,33,34,8.0
ORD202503002125,44,39,3.9
ORD202503002024,25,34,6.5
ORD202503016941,28,42,5.7
ORD202503004264,41,38,4.1
ORD202503015894,32,37,4.2
ORD202503022460,44,31,3.8
ORD202503022331,35,39,7.9
ORD202503017905,34,41,5.2
ORD202503016967,49,35,4.7
ORD202503010163,55,30,6.7
ORD202503023019,45,41,7.3
ORD202503004221,36,39,7.8
ORD202503014051,38,45,7.7
ORD202503009863,38,45,3.2
ORD202503006632,43,35,6.8
ORD202503005820,41,38,6.6
ORD202503014358,55,31,2.1
ORD202503004809,40,45,1.8
ORD202503014844,38,45,6.9
ORD202503011935,38,40,6.7
ORD202503012115,28,42,4.6
ORD202503013525,29,40,6.9
ORD202503000396,45,36,8.0
ORD202503010000,42,41,1.5
ORD202503006421,35,36,6.5
ORD202503013990,29,44,7.6
ORD202503016475,34,34,5.8
ORD202503002980,28,42,5.2
ORD202503018661,34,42,6.3
ORD202503000125,40,36,7.6
ORD202503009932,44,33,5.8
ORD202503002338,43,45,1.1
ORD202503021433,50,41,7.0
ORD202503003690,39,42,2.0
ORD202503011651,27,42,4.5
ORD202503014464,33,34,5.1
ORD202503014026,46,40,4.3
ORD202503009133,47,32,6.0
ORD202503006797,41,38,4.7
ORD202503008643,46,38,2.5
ORD202503008661,35,38,3.5
ORD202503018646,37,37,5.5
ORD202503017256,45,43,5.8
ORD202503018923,43,43,5.9
ORD202503009680,47,34,7.9
ORD202503004993,48,40,4.3
ORD202503003861,30,33,8.0
ORD202503011860,27,45,7.2
ORD202503004208,40,35,2.1
ORD202503020273,41,44,3.8
ORD202503017315,47,34,6.4
ORD202503018520,38,33,6.8
ORD202503011666,45,39,1.8
ORD202503001273,43,35,7.4
ORD202503016399,25,45,4.0
ORD202503019683,32,30,2.5
ORD202503004997,29,31,7.2
ORD202503014724,44,39,1.8
ORD202503014160,32,45,2.3
ORD202503008256,47,44,5.3
ORD202503018808,38,31,6.2
ORD202503012636,30,32,3.8
ORD202503008406,30,35,5.1
ORD202503014691,30,43,1.3
ORD202503014849,32,40,6.7
ORD202503022097,55,44,7.2
ORD202503024137,46,45,6.8
ORD202503006461,53,45,5.7
ORD202503006591,33,38,7.1
ORD202503023752,42,30,7.8
ORD202503021803,28,42,7.3
ORD202503018061,48,31,6.0
ORD202503019153,55,31,2.4
ORD202503009014,43,38,6.2
ORD202503001638,45,30,3.1
ORD202503002403,30,30,6.5
ORD202503018534,40,32,5.3
ORD202503017184,35,30,3.0
ORD202503011187,55,42,4.8
ORD202503019689,54,30,2.3
ORD202503009463,40,30,5.1
ORD202503008708,30,37,4.1
ORD202503022402,41,31,5.7
ORD202503022635,51,35,2.6
ORD202503004059,32,45,5.2
ORD202503015393,38,33,8.0
ORD202503024148,39,42,1.3
ORD202503008764,49,37,2.9
ORD202503009381,37,38,4.1
ORD202503022905,40,31,5.3
ORD202503015218,25,37,2.8
ORD202503018826,49,43,4.1
ORD202503018492,51,38,1.1
ORD202503015979,37,34,1.8
ORD202503013611,46,36,7.7
ORD202503000673,47,36,1.4
ORD202503009102,40,40,4.6
ORD202503004569,39,38,1.1
ORD202503000124,41,43,2.2
ORD202503010831,34,36,4.8
ORD202503022728,28,42,7.6
ORD202503020345,40,36,2.8
ORD202503017597,32,32,1.0
ORD202503008961,37,30,6.2
ORD202503009784,36,45,2.6
ORD202503006840,46,44,3.9
ORD202503000068,47,43,1.8
ORD202503005687,55,40,7.9
ORD202503020641,27,32,7.4
ORD202503006878,34,33,3.9
ORD202503001349,36,43,7.7
ORD202503006965,36,32,7.8
ORD202503011941,37,36,7.9
ORD202503024960,53,38,1.5
ORD202503013132,55,45,1.5
ORD202503001554,35,30,2.0
ORD202503024275,33,32,3.1
ORD202503008949,33,37,2.4
ORD202503009991,29,43,2.3
ORD202503014023,31,35,2.0
ORD202503006074,25,32,7.8
ORD202503000798,28,36,2.6
ORD202503002807,43,37,2.5
ORD202503002344,37,30,7.7
ORD202503021372,33,40,5.3
ORD202503004925,52,30,4.3
ORD202503024864,33,44,5.8
ORD202503009922,38,35,3.9
ORD202503019952,47,33,2.3
ORD202503022468,29,45,3.1
ORD202503021131,37,31,3.9
ORD202503012408,28,40,2.8
ORD202503009732,42,32,7.9
ORD202503001009,36,33,7.0
ORD202503016803,45,34,5.2
ORD202503003807,33,41,7.7
ORD202503007371,36,40,2.0
ORD202503015586,36,30,2.0
ORD202503004300,41,40,2.9
ORD202503004275,26,35,2.7
ORD202503017449,36,42,2.8
ORD202503003650,43,32,7.1
ORD202503018870,46,44,2.6
ORD202503011221,39,41,6.5
ORD202503012696,51,31,2.9
ORD202503009205,37,37,5.6
ORD202503009252,42,37,3.3
ORD202503015997,30,33,2.8
ORD202503011563,36,32,2.3
ORD202503023162,37,39,7.2
ORD202503006412,48,32,4.6
ORD202503014667,30,33,2.7
ORD202503016430,41,31,4.9
ORD202503023807,38,39,7.2
ORD202503022651,26,40,3.6
ORD202503012281,36,35,2.5
ORD202503009829,36,37,7.0
ORD202503004027,39,33,4.5
ORD202503017349,40,38,6.7
ORD202503020640,51,33,4.7
ORD202503021777,47,39,3.0
ORD202503015976,45,39,3.0
ORD202503022475,26,38,5.5
ORD202503023088,48,44,2.6
ORD202503013109,44,33,4.5
ORD202503017025,38,32,3.6
ORD202503016903,50,34,1.4
ORD202503021316,42,42,4.2
ORD202503019125,39,30,2.0
ORD202503017420,37,35,2.1
ORD202503004850,34,31,2.0
ORD202503005339,55,39,4.0
ORD202503000928,30,32,5.1
ORD202503018910,25,33,2.2
ORD202503006035,25,40,2.0
ORD202503002815,30,41,3.4
ORD202503008471,47,45,5.6
ORD202503017657,37,43,2.2
ORD202503010249,36,43,4.8
ORD202503016339,32,33,3.0
ORD202503000583,27,43,7.2
ORD202503016731,25,38,4.9
ORD202503019494,42,36,2.6
ORD202503013831,29,42,3.9
ORD202503004504,44,40,4.8
ORD202503001956,35,39,3.5
ORD202503011392,46,45,6.8
ORD202503005570,43,37,1.2
ORD202503011509,33,43,6.9
ORD202503002817,53,39,1.8
ORD202503000486,25,41,1.7
ORD202503017209,27,31,3.9
ORD202503012458,46,31,4.2
ORD202503016792,42,36,2.7
ORD202503023636,26,35,7.4
ORD202503010647,51,38,4.5
ORD202503013625,28,40,1.6
ORD202503010208,45,43,1.5
ORD202503024659,45,44,4.6
ORD202503007158,52,36,5.0
ORD202503001518,44,42,2.1
ORD202503016247,38,33,5.2
ORD202503018623,38,35,7.2
ORD202503023093,55,32,5.0
ORD202503013148,46,34,7.3
ORD202503013182,43,42,8.0
ORD202503020136,43,33,8.0
ORD202503000979,34,33,5.3
ORD202503010651,44,41,3.0
ORD202503015221,29,42,7.1
ORD202503015823,44,36,6.2
ORD202503022419,50,34,1.7
ORD202503017343,32,32,2.9
ORD202503017683,48,36,2.7
ORD202503008506,47,39,3.1
ORD202503012711,45,31,5.3
ORD202503011147,46,45,2.6
ORD202503008139,30,45,7.3
ORD202503022545,33,33,7.7
ORD202503020312,27,35,5.1
ORD202503015250,39,42,7.3
ORD202503020946,50,38,7.1
ORD202503024372,41,38,4.5
ORD202503015792,46,39,4.1
ORD202503023964,39,31,1.6
ORD202503024527,41,44,6.5
ORD202503007493,41,42,3.3
ORD202503001064,45,30,7.8
ORD202503019571,36,31,6.3
ORD202503019039,46,41,5.4
ORD202503008866,35,43,2.4
ORD202503024374,48,40,6.4
ORD202503012308,43,32,3.2
ORD202503003568,41,36,6.6
ORD202503000399,39,37,5.7
ORD202503012127,47,39,1.2
ORD202503014630,33,37,6.6
ORD202503020095,34,42,4.1
ORD202503023832,35,34,2.9
ORD202503001354,35,37,4.3
ORD202503009703,37,37,3.5
ORD202503001763,36,34,5.2
ORD202503008285,40,34,6.2
ORD202503006866,35,36,1.2
ORD202503020056,42,44,5.1
ORD202503008153,50,30,6.5
ORD202503000449,38,37,7.6
ORD202503003685,38,44,2.7
ORD202503017302,42,36,6.9
ORD202503005179,39,42,1.4
ORD202503010227,45,30,3.9
ORD202503017572,43,36,1.6
ORD202503009347,45,42,5.3
ORD202503004646,39,30,2.6
ORD202503019024,45,42,7.8
ORD202503024088,46,44,5.9
ORD202503001030,33,36,5.7
ORD202503004807,43,38,2.7
ORD202503024780,43,41,5.9
ORD202503002950,54,34,4.3
ORD202503003072,40,30,5.5
ORD202503016516,35,30,3.4
ORD202503022091,34,43,4.4
ORD202503008867,31,38,6.8
ORD202503024901,34,31,4.6
ORD202503004754,34,35,4.8
ORD202503009046,35,38,3.5
ORD202503006718,48,30,3.8
ORD202503010727,45,41,4.2
ORD202503013946,47,44,5.8
ORD202503019016,47,32,4.3
ORD202503002726,32,41,5.0
ORD202503000126,42,45,1.7
ORD202503022170,50,39,2.3
ORD202503024532,49,38,7.0
ORD202503023259,40,44,2.4
ORD202503018230,45,43,7.0
ORD202503021225,37,40,6.4
ORD202503012063,27,32,5.1
ORD202503012095,43,34,6.6
ORD202503018007,44,40,4.2
ORD202503020386,25,40,2.5
ORD202503021853,40,34,7.8
ORD202503002874,40,31,1.1
ORD202503018672,45,37,1.8
ORD202503011671,47,40,1.4
ORD202503008089,40,37,1.8
ORD202503005751,48,37,4.0
ORD202503021713,35,34,5.5
ORD202503022381,33,40,1.2
ORD202503008861,41,34,4.7
ORD202503017634,48,44,7.7
ORD202503017408,50,40,6.9
ORD202503015497,50,36,7.9
ORD202503005354,39,30,3.6
ORD202503006577,27,42,7.2
ORD202503024747,33,30,2.3
ORD202503019047,33,41,2.9
ORD202503003870,44,33,2.5
ORD202503008394,42,44,7.0
ORD202503007539,43,39,7.2
ORD202503011390,35,31,2.8
ORD202503012549,29,39,4.8
ORD202503002528,47,38,4.4
ORD202503004549,25,40,2.3
