,RESTAURANT_ID,restaurant_name,city,cuisine_type,partner_type,avg_prep_time_min,is_active
2602,REST02604,Spicy Biryani Point,Chennai,North Indian,Restaurant,16-25,Y
2603,REST02605,Classic Paratha Point,Bengaluru,Biryani,Restaurant,26-40,Y
2604,REST02606,Fresh Express Heaven,Delhi,North Indian,Cloud Kitchen,26-40,Y
2605,REST02607,Spicy Grill Darbar,Pune,Chinese,Cloud Kitchen,16-25,Y
2606,REST02608,Bombay Wraps Point,Mumbai,South Indian,Restaurant,16-25,Y
2607,REST02609,Urban Paratha Mahal,Bengaluru,Pizza,Cloud Kitchen,>40,Y
2608,REST02610,Fresh Biryani Darbar,Bengaluru,Chinese,Cloud Kitchen,16-25,Y
2609,REST02611,Spicy Grill Delight,Kolkata,Pizza,Restaurant,16-25,Y
2610,REST02612,Thindi Mane Delights Palace,Delhi,South Indian,Restaurant,16-25,Y
2611,REST02613,Flavours of Pizza Nest,Chennai,Fast Food,Restaurant,26-40,Y
2612,REST02614,Tandoori Wraps Heaven,Chennai,Pizza,Cloud Kitchen,26-40,Y
2613,REST02615,Flavours of Kitchen Cafe,Bengaluru,Healthy,Restaurant,<=15,Y
2614,REST02616,Tandoori Curry Stop,Delhi,South Indian,Restaurant,<=15,Y
2615,REST02617,Taste of Sweets Bhojanalay,Bengaluru,South Indian,Restaurant,16-25,N
2616,REST02618,Kolkata Curry Hub,Bengaluru,Biryani,Cloud Kitchen,>40,Y
2617,REST02619,Hot & Crispy Sweets Corner,Bengaluru,Biryani,Restaurant,<=15,Y
2618,REST02620,Annapurna Kitchen Mahal,Bengaluru,Biryani,Restaurant,16-25,Y
2619,REST02621,Madras House Bhojanalay,Bengaluru,Chinese,Restaurant,>40,N
2620,REST02622,Urban Express Mahal,Bengaluru,South Indian,Restaurant,16-25,Y
2621,REST02623,Annapurna Biryani Adda,Ahmedabad,Pizza,Restaurant,16-25,Y
2622,REST02624,Madras House Palace,Bengaluru,North Indian,Restaurant,>40,Y
2623,REST02625,Delhi Curry Palace,Kolkata,South Indian,Restaurant,16-25,N
2624,REST02626,Grand Delights Delight,Chennai,Chinese,Restaurant,<=15,Y
2625,REST02627,Hot & Crispy Biryani Delight,Ahmedabad,South Indian,Cloud Kitchen,16-25,Y
2626,REST02628,Namma Darshini Zone,Hyderabad,Biryani,Cloud Kitchen,16-25,Y
2627,REST02629,Kolkata Express Palace,Delhi,Fast Food,Restaurant,>40,Y
2628,REST02630,Delhi Wraps Point,Hyderabad,Chinese,Cloud Kitchen,16-25,Y
2629,REST02631,Madras Cafe Nest,Bengaluru,Chinese,Restaurant,26-40,N
2630,REST02632,Grand Kitchen Mahal,Delhi,North Indian,Cloud Kitchen,16-25,Y
2631,REST02633,Namma Biryani Stop,Bengaluru,South Indian,Cloud Kitchen,16-25,Y
2632,REST02634,Grand Tandoor Central,Pune,Biryani,Restaurant,26-40,N
2633,REST02635,Spicy Tandoor Cafe,Pune,Pizza,Restaurant,16-25,Y
2634,REST02636,Annapurna Paratha Heaven,Chennai,North Indian,Restaurant,>40,Y
2635,REST02637,Kolkata Wraps Bhojanalay,Delhi,Biryani,Restaurant,<=15,Y
2636,REST02638,Urban House Point,Bengaluru,Pizza,Restaurant,26-40,Y
2637,REST02639,Classic Thali Heaven,Kolkata,Fast Food,Restaurant,16-25,Y
2638,REST02640,Grand Kitchen Heaven,Mumbai,Desserts,Restaurant,<=15,N
2639,REST02641,Taste of Tandoor Hub,Bengaluru,North Indian,Restaurant,<=15,Y
2640,REST02642,Fresh Sweets Darbar,Mumbai,South Indian,Restaurant,<=15,Y
2641,REST02643,Delhi Delights Clouds,Kolkata,Pizza,Cloud Kitchen,26-40,Y
2642,REST02644,Punjabi Grill Zone,Delhi,North Indian,Cloud Kitchen,26-40,Y
2643,REST02645,Kolkata Sweets Palace,Delhi,Biryani,Cloud Kitchen,<=15,Y
2644,REST02646,Punjabi Cafe Stop,Hyderabad,North Indian,Cloud Kitchen,26-40,Y
2645,REST02647,Urban Thali Central,Delhi,South Indian,Restaurant,16-25,Y
2646,REST02648,Classic Express Hub,Delhi,North Indian,Restaurant,>40,Y
2647,REST02649,Tandoori Biryani Corner,Bengaluru,Biryani,Restaurant,<=15,Y
2648,REST02650,Grand Thali Mahal,Ahmedabad,North Indian,Restaurant,<=15,Y
2649,REST02651,Sri Tandoor Point,Bengaluru,Biryani,Cloud Kitchen,16-25,N
2650,REST02652,Taste of Biryani Corner,Chennai,South Indian,Restaurant,26-40,Y
2651,REST02653,Flavours of Grill Hub,Ahmedabad,North Indian,Restaurant,26-40,Y
2652,REST02654,Grand Wraps Point,Mumbai,Pizza,Restaurant,16-25,Y
2653,REST02655,Tandoori Express Palace,Delhi,North Indian,Cloud Kitchen,<=15,Y
2654,REST02656,Sri Pizza Zone,Bengaluru,Pizza,Cloud Kitchen,>40,Y
2655,REST02657,Tandoori Biryani Darbar,Delhi,Biryani,Restaurant,26-40,Y
2656,REST02658,Namma Curry Nest,Bengaluru,North Indian,Restaurant,<=15,Y
2657,REST02659,Urban Sweets Cafe,Delhi,Fast Food,Cloud Kitchen,16-25,N
2658,REST02660,Punjabi Cafe Central,Mumbai,Healthy,Restaurant,16-25,Y
2659,REST02661,Annapurna Curry Cafe,Chennai,Desserts,Restaurant,16-25,Y
2660,REST02662,Delhi Thali Delight,Hyderabad,Biryani,Cloud Kitchen,<=15,Y
2661,REST02663,Annapurna Paratha Point,Ahmedabad,Chinese,Cloud Kitchen,<=15,N
2662,REST02664,Punjabi Tandoor Zone,Kolkata,Fast Food,Restaurant,<=15,Y
2663,REST02665,Namma Pizza Cafe,Pune,Biryani,Restaurant,<=15,Y
2664,REST02666,Classic Kitchen Clouds,Kolkata,North Indian,Cloud Kitchen,16-25,Y
2665,REST02667,Delhi Express Point,Pune,South Indian,Restaurant,16-25,Y
2666,REST02668,Madras Pizza Adda,Mumbai,Chinese,Cloud Kitchen,26-40,Y
2667,REST02669,Madras Tandoor Nest,Pune,Biryani,Restaurant,<=15,Y
2668,REST02670,Fresh House Heaven,Bengaluru,Fast Food,Cloud Kitchen,<=15,Y
2669,REST02671,Classic Darshini Adda,Mumbai,North Indian,Restaurant,26-40,Y
2670,REST02672,Spicy Curry Delight,Bengaluru,Desserts,Restaurant,16-25,Y
2671,REST02673,Classic Sweets Palace,Pune,Chinese,Restaurant,<=15,Y
2672,REST02674,Annapurna Express Stop,Delhi,South Indian,Restaurant,16-25,Y
2673,REST02675,Punjabi Curry Corner,Mumbai,Chinese,Restaurant,26-40,Y
2674,REST02676,Royal Mess Bhojanalay,Hyderabad,Fast Food,Restaurant,26-40,Y
2675,REST02677,Royal Paratha Delight,Bengaluru,North Indian,Restaurant,<=15,Y
2676,REST02678,Annapurna Wraps Bhojanalay,Mumbai,Desserts,Restaurant,16-25,Y
2677,REST02679,Annapurna Paratha Clouds,Bengaluru,Chinese,Cloud Kitchen,16-25,Y
2678,REST02680,Madras Wraps Nest,Bengaluru,North Indian,Restaurant,26-40,Y
2679,REST02681,Fresh Darshini Central,Delhi,Healthy,Restaurant,26-40,Y
2680,REST02682,Flavours of Tandoor Adda,Bengaluru,South Indian,Restaurant,26-40,Y
2681,REST02683,Hot & Crispy Delights Central,Bengaluru,North Indian,Restaurant,<=15,Y
2682,REST02684,Grand Paratha Central,Bengaluru,Fast Food,Restaurant,16-25,Y
2683,REST02685,Royal Paratha Central,Delhi,South Indian,Restaurant,16-25,Y
2684,REST02686,Classic Wraps Hub,Chennai,South Indian,Restaurant,16-25,Y
2685,REST02687,Bombay Express Darbar,Kolkata,Fast Food,Cloud Kitchen,26-40,Y
2686,REST02688,Thindi Mane Express Cafe,Bengaluru,Desserts,Restaurant,16-25,Y
2687,REST02689,Taste of Thali Central,Bengaluru,North Indian,Restaurant,16-25,Y
2688,REST02690,Tandoori Sweets Hub,Bengaluru,Desserts,Restaurant,<=15,Y
2689,REST02691,Hot & Crispy Darshini Delight,Delhi,South Indian,Restaurant,<=15,Y
2690,REST02692,Punjabi Pizza Adda,Delhi,Chinese,Cloud Kitchen,16-25,Y
2691,REST02693,Tandoori House Stop,Delhi,Fast Food,Restaurant,16-25,Y
2692,REST02694,Kolkata Biryani Hub,Mumbai,Biryani,Restaurant,<=15,Y
2693,REST02695,Spicy Biryani Palace,Delhi,Biryani,Restaurant,16-25,Y
2694,REST02696,Hot & Crispy Curry Darbar,Kolkata,Pizza,Cloud Kitchen,16-25,Y
2695,REST02697,Thindi Mane Wraps Mahal,Mumbai,Desserts,Cloud Kitchen,16-25,N
2696,REST02698,Namma Tandoor Zone,Chennai,South Indian,Restaurant,16-25,Y
2697,REST02699,Fresh Tandoor Central,Delhi,North Indian,Cloud Kitchen,<=15,Y
2698,REST02700,Namma Paratha Adda,Bengaluru,Desserts,Restaurant,<=15,Y
2699,REST02701,Delhi Grill Zone,Chennai,Fast Food,Restaurant,16-25,Y
2700,REST02702,Urban Sweets Hub,Delhi,North Indian,Restaurant,<=15,Y
2701,REST02703,Namma Tandoor Central,Delhi,Healthy,Cloud Kitchen,16-25,Y
2702,REST02704,Tandoori Grill Mahal,Delhi,North Indian,Restaurant,26-40,Y
2703,REST02705,Bombay Cafe Corner,Delhi,Pizza,Cloud Kitchen,16-25,Y
2704,REST02706,Flavours of Mess Palace,Kolkata,North Indian,Restaurant,<=15,N
2705,REST02707,Thindi Mane Curry Nest,Kolkata,Pizza,Cloud Kitchen,<=15,Y
2706,REST02708,Tandoori Express Darbar,Pune,Desserts,Restaurant,16-25,Y
2707,REST02709,Fresh Pizza Stop,Hyderabad,Desserts,Cloud Kitchen,<=15,Y
2708,REST02710,Royal Express Heaven,Hyderabad,South Indian,Restaurant,16-25,Y
2709,REST02711,Thindi Mane Kitchen Adda,Bengaluru,Healthy,Cloud Kitchen,16-25,Y
2710,REST02712,Annapurna Delights Bhojanalay,Bengaluru,Pizza,Restaurant,16-25,Y
2711,REST02713,Urban Grill Bhojanalay,Mumbai,Chinese,Restaurant,<=15,Y
2712,REST02714,Kolkata Express Darbar,Mumbai,Chinese,Restaurant,>40,Y
2713,REST02715,Classic Thali Central,Hyderabad,North Indian,Restaurant,16-25,Y
2714,REST02716,Punjabi Cafe Zone,Kolkata,Desserts,Cloud Kitchen,16-25,Y
2715,REST02717,Urban Delights Mahal,Bengaluru,Chinese,Cloud Kitchen,16-25,N
2716,REST02718,Namma Pizza Adda,Mumbai,Desserts,Restaurant,16-25,Y
2717,REST02719,Grand Mess Darbar,Bengaluru,North Indian,Cloud Kitchen,<=15,Y
2718,REST02720,Namma Wraps Darbar,Ahmedabad,Fast Food,Restaurant,16-25,Y
2719,REST02721,Classic Pizza Clouds,Mumbai,North Indian,Cloud Kitchen,>40,Y
2720,REST02722,Spicy Biryani Palace,Kolkata,Biryani,Cloud Kitchen,>40,Y
2721,REST02723,Namma Curry Heaven,Chennai,South Indian,Cloud Kitchen,16-25,N
2722,REST02724,Spicy Grill Point,Bengaluru,Chinese,Restaurant,26-40,Y
2723,REST02725,Tandoori House Stop,Kolkata,North Indian,Restaurant,16-25,N
2724,REST02726,Namma Tandoor Mahal,Hyderabad,North Indian,Cloud Kitchen,26-40,N
2725,REST02727,Royal Sweets Cafe,Ahmedabad,Pizza,Cloud Kitchen,26-40,Y
2726,REST02728,Hot & Crispy House Palace,Mumbai,Pizza,Restaurant,<=15,Y
2727,REST02729,Flavours of House Hub,Pune,Pizza,Restaurant,<=15,Y
2728,REST02730,Thindi Mane Delights Darbar,Chennai,Pizza,Restaurant,16-25,Y
2729,REST02731,Kolkata Grill Central,Kolkata,Chinese,Restaurant,16-25,Y
2730,REST02732,Urban Express Point,Bengaluru,North Indian,Restaurant,26-40,Y
2731,REST02733,Hot & Crispy Paratha Bhojanalay,Bengaluru,Pizza,Restaurant,26-40,Y
2732,REST02734,Flavours of Express Mahal,Mumbai,Biryani,Cloud Kitchen,16-25,Y
2733,REST02735,Bombay Wraps Cafe,Delhi,Fast Food,Restaurant,16-25,Y
2734,REST02736,Madras Paratha Darbar,Mumbai,Desserts,Cloud Kitchen,16-25,Y
2735,REST02737,Grand Biryani Hub,Mumbai,Pizza,Cloud Kitchen,16-25,Y
2736,REST02738,Annapurna House Bhojanalay,Chennai,Pizza,Restaurant,26-40,Y
2737,REST02739,Annapurna Cafe Point,Delhi,Desserts,Cloud Kitchen,>40,Y
2738,REST02740,Sri Tandoor Hub,Delhi,Biryani,Restaurant,16-25,Y
2739,REST02741,Classic Cafe Darbar,Ahmedabad,South Indian,Restaurant,>40,N
2740,REST02742,Classic Curry Stop,Bengaluru,Chinese,Cloud Kitchen,26-40,Y
2741,REST02743,Kolkata Tandoor Palace,Mumbai,Biryani,Restaurant,16-25,Y
2742,REST02744,Flavours of Grill Heaven,Bengaluru,Desserts,Restaurant,<=15,Y
2743,REST02745,Annapurna House Central,Kolkata,Biryani,Cloud Kitchen,26-40,Y
2744,REST02746,Sri Darshini Hub,Kolkata,Pizza,Restaurant,26-40,Y
2745,REST02747,Punjabi Cafe Nest,Mumbai,Desserts,Cloud Kitchen,<=15,Y
2746,REST02748,Punjabi Wraps Adda,Bengaluru,North Indian,Restaurant,<=15,Y
2747,REST02749,Punjabi Pizza Point,Kolkata,Pizza,Restaurant,<=15,Y
2748,REST02750,Spicy Tandoor Heaven,Pune,South Indian,Restaurant,16-25,Y
2749,REST02751,Sri Pizza Bhojanalay,Hyderabad,Biryani,Restaurant,26-40,Y
2750,REST02752,Classic Darshini Adda,Hyderabad,Healthy,Restaurant,16-25,Y
2751,REST02753,Sri Cafe Clouds,Chennai,Biryani,Restaurant,<=15,N
2752,REST02754,Tandoori Kitchen Stop,Bengaluru,South Indian,Cloud Kitchen,<=15,Y
2753,REST02755,Classic Tandoor Zone,Kolkata,Desserts,Cloud Kitchen,<=15,Y
2754,REST02756,Namma Mess Mahal,Bengaluru,South Indian,Restaurant,16-25,Y
2755,REST02757,Namma Thali Heaven,Mumbai,Biryani,Restaurant,16-25,Y
2756,REST02758,Fresh House Cafe,Bengaluru,Fast Food,Restaurant,16-25,Y
2757,REST02759,Namma Grill Heaven,Bengaluru,Desserts,Restaurant,26-40,Y
2758,REST02760,Madras Express Bhojanalay,Delhi,Biryani,Restaurant,16-25,Y
2759,REST02761,Namma Grill Mahal,Delhi,Chinese,Cloud Kitchen,<=15,Y
2760,REST02762,Annapurna Curry Mahal,Hyderabad,Biryani,Restaurant,<=15,Y
2761,REST02763,Punjabi Thali Clouds,Mumbai,Biryani,Cloud Kitchen,<=15,Y
2762,REST02764,Punjabi Darshini Stop,Kolkata,Desserts,Cloud Kitchen,<=15,Y
2763,REST02765,Royal Express Point,Bengaluru,Pizza,Cloud Kitchen,<=15,N
2764,REST02766,Bombay Biryani Bhojanalay,Chennai,Fast Food,Restaurant,16-25,Y
2765,REST02767,Grand House Point,Bengaluru,Biryani,Cloud Kitchen,16-25,Y
2766,REST02768,Hot & Crispy Express Clouds,Delhi,Fast Food,Cloud Kitchen,<=15,Y
2767,REST02769,Royal Kitchen Stop,Kolkata,South Indian,Restaurant,26-40,Y
2768,REST02770,Tandoori Grill Mahal,Delhi,North Indian,Restaurant,16-25,Y
2769,REST02771,Classic Wraps Stop,Kolkata,Chinese,Cloud Kitchen,26-40,Y
2770,REST02772,Flavours of Kitchen Zone,Bengaluru,Fast Food,Restaurant,<=15,Y
2771,REST02773,Fresh Delights Central,Chennai,South Indian,Restaurant,16-25,Y
2772,REST02774,Spicy Cafe Heaven,Bengaluru,Chinese,Restaurant,26-40,Y
2773,REST02775,Royal Mess Zone,Ahmedabad,Chinese,Restaurant,16-25,N
2774,REST02776,Royal Sweets Heaven,Chennai,Fast Food,Cloud Kitchen,<=15,Y
2775,REST02777,Annapurna Grill Delight,Kolkata,Healthy,Restaurant,16-25,Y
2776,REST02778,Grand Wraps Zone,Delhi,Desserts,Restaurant,26-40,N
2777,REST02779,Delhi Mess Stop,Pune,Desserts,Restaurant,>40,Y
2778,REST02780,Sri House Hub,Chennai,South Indian,Restaurant,26-40,Y
2779,REST02781,Annapurna Mess Adda,Chennai,South Indian,Cloud Kitchen,16-25,Y
2780,REST02782,Urban Thali Nest,Chennai,Healthy,Restaurant,<=15,Y
2781,REST02783,Thindi Mane Darshini Zone,Pune,Biryani,Restaurant,16-25,Y
2782,REST02784,Bombay Sweets Palace,Chennai,Fast Food,Restaurant,16-25,Y
2783,REST02785,Grand Delights Nest,Delhi,Chinese,Restaurant,>40,Y
2784,REST02786,Grand Cafe Mahal,Kolkata,Biryani,Restaurant,<=15,N
2785,REST02787,Bombay Cafe Heaven,Hyderabad,Fast Food,Restaurant,26-40,Y
2786,REST02788,Spicy Kitchen Cafe,Bengaluru,North Indian,Cloud Kitchen,>40,Y
2787,REST02789,Sri Kitchen Delight,Hyderabad,Fast Food,Restaurant,<=15,Y
2788,REST02790,Kolkata Sweets Delight,Bengaluru,Pizza,Restaurant,26-40,Y
2789,REST02791,Spicy Thali Clouds,Bengaluru,North Indian,Cloud Kitchen,16-25,Y
2790,REST02792,Grand Tandoor Bhojanalay,Bengaluru,South Indian,Restaurant,<=15,Y
2791,REST02793,Namma Kitchen Point,Bengaluru,Chinese,Cloud Kitchen,16-25,Y
2792,REST02794,Thindi Mane Grill Heaven,Bengaluru,Pizza,Restaurant,26-40,N
2793,REST02795,Madras Mess Darbar,Hyderabad,South Indian,Restaurant,<=15,Y
2794,REST02796,Thindi Mane Wraps Palace,Mumbai,Pizza,Restaurant,26-40,Y
2795,REST02797,Urban Grill Mahal,Chennai,Fast Food,Cloud Kitchen,<=15,Y
2796,REST02798,Sri Cafe Nest,Kolkata,North Indian,Restaurant,<=15,Y
2797,REST02799,Grand Cafe Clouds,Delhi,Pizza,Restaurant,<=15,Y
2798,REST02800,Tandoori Curry Delight,Bengaluru,Biryani,Cloud Kitchen,16-25,Y
2799,REST02801,Taste of Tandoor Nest,Chennai,South Indian,Restaurant,<=15,Y
2800,REST02802,Tandoori Curry Cafe,Bengaluru,Pizza,Restaurant,26-40,Y
2801,REST02803,Sri Sweets Stop,Mumbai,Pizza,Restaurant,16-25,Y
2802,REST02804,Sri Delights Point,Chennai,Healthy,Restaurant,16-25,Y
2803,REST02805,Bombay Mess Hub,Bengaluru,North Indian,Restaurant,>40,Y
2804,REST02806,Namma Grill Heaven,Bengaluru,Biryani,Restaurant,<=15,Y
2805,REST02807,Madras Biryani Darbar,Pune,Chinese,Restaurant,16-25,Y
2806,REST02808,Sri Curry Mahal,Delhi,Biryani,Restaurant,16-25,Y
2807,REST02809,Classic Wraps Corner,Chennai,Fast Food,Restaurant,16-25,Y
2808,REST02810,Delhi Kitchen Darbar,Bengaluru,Biryani,Cloud Kitchen,16-25,Y
2809,REST02811,Flavours of Grill Central,Kolkata,North Indian,Restaurant,<=15,Y
2810,REST02812,Bombay Curry Zone,Kolkata,Chinese,Restaurant,16-25,Y
2811,REST02813,Kolkata Mess Mahal,Delhi,North Indian,Restaurant,26-40,Y
2812,REST02814,Hot & Crispy Thali Central,Delhi,North Indian,Restaurant,<=15,Y
2813,REST02815,Delhi Sweets Mahal,Hyderabad,North Indian,Cloud Kitchen,<=15,Y
2814,REST02816,Flavours of Express Corner,Bengaluru,Pizza,Restaurant,26-40,Y
2815,REST02817,Thindi Mane House Central,Kolkata,Chinese,Restaurant,26-40,Y
2816,REST02818,Classic Darshini Delight,Mumbai,North Indian,Restaurant,26-40,Y
2817,REST02819,Flavours of Grill Mahal,Mumbai,Desserts,Restaurant,16-25,Y
2818,REST02820,Bombay Wraps Darbar,Bengaluru,Biryani,Cloud Kitchen,16-25,Y
2819,REST02821,Delhi Grill Corner,Delhi,Fast Food,Restaurant,<=15,Y
2820,REST02822,Punjabi Thali Delight,Kolkata,Fast Food,Cloud Kitchen,<=15,Y
2821,REST02823,Classic House Cafe,Bengaluru,North Indian,Cloud Kitchen,16-25,Y
2822,REST02824,Tandoori Darshini Central,Bengaluru,Biryani,Restaurant,16-25,Y
2823,REST02825,Bombay Curry Central,Delhi,North Indian,Cloud Kitchen,16-25,Y
2824,REST02826,Delhi Cafe Clouds,Bengaluru,Biryani,Restaurant,26-40,Y
2825,REST02827,Annapurna Grill Darbar,Mumbai,North Indian,Restaurant,16-25,Y
2826,REST02828,Madras Tandoor Bhojanalay,Kolkata,North Indian,Cloud Kitchen,26-40,Y
2827,REST02829,Thindi Mane Mess Point,Delhi,North Indian,Restaurant,16-25,N
2828,REST02830,Hot & Crispy Paratha Heaven,Mumbai,Chinese,Restaurant,26-40,Y
2829,REST02831,Punjabi Kitchen Bhojanalay,Bengaluru,Biryani,Restaurant,16-25,Y
2830,REST02832,Namma Pizza Nest,Chennai,Healthy,Restaurant,26-40,Y
2831,REST02833,Urban Thali Stop,Mumbai,Biryani,Restaurant,<=15,N
2832,REST02834,Bombay Biryani Mahal,Mumbai,South Indian,Restaurant,<=15,Y
2833,REST02835,Urban Grill Hub,Bengaluru,Biryani,Restaurant,26-40,Y
2834,REST02836,Taste of Curry Mahal,Bengaluru,South Indian,Restaurant,<=15,Y
2835,REST02837,Classic Cafe Adda,Delhi,Chinese,Restaurant,26-40,N
2836,REST02838,Tandoori Sweets Clouds,Hyderabad,Biryani,Restaurant,16-25,Y
2837,REST02839,Punjabi Kitchen Point,Bengaluru,Fast Food,Restaurant,<=15,Y
2838,REST02840,Kolkata Wraps Delight,Delhi,North Indian,Cloud Kitchen,26-40,Y
2839,REST02841,Thindi Mane Kitchen Darbar,Chennai,Biryani,Restaurant,16-25,Y
2840,REST02842,Kolkata Paratha Bhojanalay,Pune,South Indian,Restaurant,16-25,Y
2841,REST02843,Bombay Kitchen Delight,Bengaluru,Desserts,Restaurant,16-25,Y
2842,REST02844,Classic Paratha Delight,Ahmedabad,Healthy,Restaurant,>40,Y
2843,REST02845,Thindi Mane Curry Palace,Bengaluru,Chinese,Restaurant,16-25,Y
2844,REST02846,Hot & Crispy Thali Zone,Hyderabad,Healthy,Cloud Kitchen,16-25,Y
2845,REST02847,Hot & Crispy Grill Point,Mumbai,North Indian,Cloud Kitchen,16-25,Y
2846,REST02848,Annapurna Kitchen Point,Bengaluru,Chinese,Restaurant,16-25,Y
2847,REST02849,Spicy Sweets Clouds,Hyderabad,North Indian,Restaurant,<=15,Y
2848,REST02850,Taste of Mess Palace,Mumbai,North Indian,Cloud Kitchen,>40,Y
2849,REST02851,Sri Wraps Heaven,Mumbai,Fast Food,Cloud Kitchen,<=15,Y
2850,REST02852,Grand Grill Central,Bengaluru,North Indian,Restaurant,>40,N
2851,REST02853,Thindi Mane Thali Nest,Delhi,Biryani,Restaurant,<=15,Y
2852,REST02854,Fresh Grill Point,Ahmedabad,South Indian,Cloud Kitchen,>40,Y
2853,REST02855,Namma Biryani Palace,Delhi,Pizza,Restaurant,16-25,Y
2854,REST02856,Punjabi Wraps Corner,Bengaluru,North Indian,Restaurant,>40,N
2855,REST02857,Tandoori Curry Cafe,Bengaluru,Biryani,Cloud Kitchen,26-40,Y
2856,REST02858,Spicy Mess Nest,Bengaluru,Desserts,Cloud Kitchen,26-40,Y
2857,REST02859,Grand House Palace,Bengaluru,North Indian,Restaurant,16-25,Y
2858,REST02860,Royal Sweets Heaven,Ahmedabad,North Indian,Restaurant,16-25,Y
2859,REST02861,Taste of Delights Central,Bengaluru,Fast Food,Restaurant,16-25,Y
2860,REST02862,Royal Express Nest,Bengaluru,Chinese,Restaurant,16-25,Y
2861,REST02863,Classic Curry Darbar,Kolkata,Biryani,Cloud Kitchen,>40,Y
2862,REST02864,Sri Grill Mahal,Kolkata,Pizza,Restaurant,>40,Y
2863,REST02865,Classic Biryani Delight,Mumbai,Chinese,Restaurant,16-25,Y
2864,REST02866,Urban House Adda,Bengaluru,Biryani,Restaurant,16-25,Y
2865,REST02867,Annapurna Paratha Adda,Chennai,Healthy,Restaurant,16-25,Y
2866,REST02868,Madras Sweets Palace,Bengaluru,Chinese,Cloud Kitchen,16-25,Y
2867,REST02869,Hot & Crispy Cafe Bhojanalay,Ahmedabad,North Indian,Restaurant,26-40,Y
2868,REST02870,Hot & Crispy Express Cafe,Bengaluru,North Indian,Restaurant,26-40,Y
2869,REST02871,Grand Thali Clouds,Bengaluru,Fast Food,Restaurant,16-25,Y
2870,REST02872,Classic Sweets Bhojanalay,Bengaluru,Fast Food,Cloud Kitchen,16-25,Y
2871,REST02873,Fresh Paratha Darbar,Bengaluru,North Indian,Restaurant,>40,Y
2872,REST02874,Classic Biryani Point,Chennai,Chinese,Restaurant,>40,Y
2873,REST02875,Annapurna Cafe Cafe,Bengaluru,Chinese,Cloud Kitchen,<=15,Y
2874,REST02876,Tandoori Mess Heaven,Pune,Desserts,Restaurant,16-25,Y
2875,REST02877,Punjabi Tandoor Clouds,Bengaluru,Biryani,Restaurant,26-40,N
2876,REST02878,Tandoori Grill Point,Bengaluru,South Indian,Restaurant,>40,Y
2877,REST02879,Grand Wraps Point,Delhi,Fast Food,Restaurant,16-25,Y
2878,REST02880,Thindi Mane Tandoor Corner,Delhi,Biryani,Cloud Kitchen,26-40,Y
2879,REST02881,Sri Grill Clouds,Mumbai,Fast Food,Cloud Kitchen,26-40,Y
2880,REST02882,Tandoori Tandoor Point,Bengaluru,Desserts,Restaurant,>40,Y
2881,REST02883,Sri Wraps Darbar,Delhi,Fast Food,Restaurant,<=15,Y
2882,REST02884,Royal Sweets Cafe,Bengaluru,Desserts,Cloud Kitchen,>40,Y
2883,REST02885,Namma Mess Point,Hyderabad,South Indian,Restaurant,16-25,Y
2884,REST02886,Taste of Pizza Heaven,Mumbai,Biryani,Cloud Kitchen,<=15,Y
2885,REST02887,Madras Thali Nest,Bengaluru,Pizza,Cloud Kitchen,16-25,Y
2886,REST02888,Annapurna Delights Central,Delhi,South Indian,Restaurant,16-25,Y
2887,REST02889,Bombay Tandoor Palace,Delhi,Healthy,Cloud Kitchen,26-40,Y
2888,REST02890,Bombay Sweets Zone,Bengaluru,Biryani,Restaurant,>40,Y
2889,REST02891,Classic Wraps Delight,Chennai,Fast Food,Restaurant,16-25,Y
2890,REST02892,Royal Sweets Delight,Chennai,Healthy,Restaurant,<=15,Y
2891,REST02893,Hot & Crispy Delights Central,Ahmedabad,Biryani,Cloud Kitchen,<=15,Y
2892,REST02894,Thindi Mane Wraps Nest,Mumbai,Healthy,Cloud Kitchen,26-40,Y
2893,REST02895,Flavours of Darshini Clouds,Mumbai,Biryani,Restaurant,26-40,Y
2894,REST02896,Kolkata Mess Mahal,Ahmedabad,Pizza,Restaurant,16-25,Y
2895,REST02897,Namma Pizza Heaven,Delhi,Healthy,Restaurant,16-25,Y
2896,REST02898,Tandoori Curry Stop,Kolkata,Desserts,Restaurant,16-25,Y
